Ref_Date,GEO,Geographical classification,SEX,CAUSES,UNIT,Vector,Coordinate,Value
1996,Newfoundland and Labrador,10,Males,All other respiratory diseases,Mortality,v2007531,2.2.14.1,51.1
1996,Newfoundland and Labrador,10,Males,All other respiratory diseases,"Low 95% confidence interval, mortality",v2007532,2.2.14.2,45.5
1996,Newfoundland and Labrador,10,Males,All other respiratory diseases,"High 95% confidence interval, mortality",v2007533,2.2.14.3,56.7
1996,Newfoundland and Labrador,10,Males,Unintentional injuries,Mortality,v2007534,2.2.15.1,34.1
1996,Newfoundland and Labrador,10,Males,Unintentional injuries,"Low 95% confidence interval, mortality",v2007535,2.2.15.2,29.9
1996,Newfoundland and Labrador,10,Males,Unintentional injuries,"High 95% confidence interval, mortality",v2007536,2.2.15.3,38.2
1996,Newfoundland and Labrador,10,Males,Suicides and self-inflicted injuries,Mortality,v2007537,2.2.16.1,12.8
1996,Newfoundland and Labrador,10,Males,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2007538,2.2.16.2,10.3
1996,Newfoundland and Labrador,10,Males,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2007539,2.2.16.3,15.2
1996,Newfoundland and Labrador,10,Males,Human immunodeficiency virus (HIV) infection,Mortality,v2007540,2.2.17.1,2.5
1996,Newfoundland and Labrador,10,Males,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2007541,2.2.17.2,1.4
1996,Newfoundland and Labrador,10,Males,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2007542,2.2.17.3,3.6
1996,Newfoundland and Labrador,10,Females,"Total, all causes of death",Mortality,v2007543,2.3.1.1,583.6
1996,Newfoundland and Labrador,10,Females,"Total, all causes of death","Low 95% confidence interval, mortality",v2007544,2.3.1.2,568.4
1996,Newfoundland and Labrador,10,Females,"Total, all causes of death","High 95% confidence interval, mortality",v2007545,2.3.1.3,598.8
1996,Newfoundland and Labrador,10,Females,All malignant neoplasms (cancers),Mortality,v2007546,2.3.2.1,151.3
1996,Newfoundland and Labrador,10,Females,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2007547,2.3.2.2,143.2
1996,Newfoundland and Labrador,10,Females,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2007548,2.3.2.3,159.4
1996,Newfoundland and Labrador,10,Females,Colorectal cancer,Mortality,v2007549,2.3.3.1,16.9
1996,Newfoundland and Labrador,10,Females,Colorectal cancer,"Low 95% confidence interval, mortality",v2007550,2.3.3.2,14.2
1996,Newfoundland and Labrador,10,Females,Colorectal cancer,"High 95% confidence interval, mortality",v2007551,2.3.3.3,19.7
1996,Newfoundland and Labrador,10,Females,Lung cancer,Mortality,v2007552,2.3.4.1,23.4
1996,Newfoundland and Labrador,10,Females,Lung cancer,"Low 95% confidence interval, mortality",v2007553,2.3.4.2,20.2
1996,Newfoundland and Labrador,10,Females,Lung cancer,"High 95% confidence interval, mortality",v2007554,2.3.4.3,26.7
1996,Newfoundland and Labrador,10,Females,Female breast cancer,Mortality,v2007555,2.3.5.1,27.0
1996,Newfoundland and Labrador,10,Females,Female breast cancer,"Low 95% confidence interval, mortality",v2007556,2.3.5.2,23.6
1996,Newfoundland and Labrador,10,Females,Female breast cancer,"High 95% confidence interval, mortality",v2007557,2.3.5.3,30.5
1996,Newfoundland and Labrador,10,Females,Prostate cancer,Mortality,v2007558,2.3.6.1,0.0
1996,Newfoundland and Labrador,10,Females,Prostate cancer,"Low 95% confidence interval, mortality",v2007559,2.3.6.2,0.0
1996,Newfoundland and Labrador,10,Females,Prostate cancer,"High 95% confidence interval, mortality",v2007560,2.3.6.3,0.0
1996,Newfoundland and Labrador,10,Females,Circulatory diseases,Mortality,v2007561,2.3.7.1,252.2
1996,Newfoundland and Labrador,10,Females,Circulatory diseases,"Low 95% confidence interval, mortality",v2007562,2.3.7.2,242.3
1996,Newfoundland and Labrador,10,Females,Circulatory diseases,"High 95% confidence interval, mortality",v2007563,2.3.7.3,262.2
1996,Newfoundland and Labrador,10,Females,Ischaemic heart diseases,Mortality,v2007564,2.3.8.1,127.8
1996,Newfoundland and Labrador,10,Females,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2007565,2.3.8.2,120.6
1996,Newfoundland and Labrador,10,Females,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2007566,2.3.8.3,135.0
1996,Newfoundland and Labrador,10,Females,All other circulatory diseases,Mortality,v2007567,2.3.9.1,67.9
1996,Newfoundland and Labrador,10,Females,All other circulatory diseases,"Low 95% confidence interval, mortality",v2007568,2.3.9.2,62.7
1996,Newfoundland and Labrador,10,Females,All other circulatory diseases,"High 95% confidence interval, mortality",v2007569,2.3.9.3,73.1
1996,Newfoundland and Labrador,10,Females,Cerebrovascular diseases,Mortality,v2007570,2.3.10.1,56.5
1996,Newfoundland and Labrador,10,Females,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2007571,2.3.10.2,51.8
1996,Newfoundland and Labrador,10,Females,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2007572,2.3.10.3,61.3
1996,Newfoundland and Labrador,10,Females,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2007573,2.3.11.1,36.0
1996,Newfoundland and Labrador,10,Females,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2007574,2.3.11.2,32.1
1996,Newfoundland and Labrador,10,Females,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2007575,2.3.11.3,39.8
1996,Newfoundland and Labrador,10,Females,Pneumonia and influenza,Mortality,v2007576,2.3.12.1,14.0
1996,Newfoundland and Labrador,10,Females,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2007577,2.3.12.2,11.7
1996,Newfoundland and Labrador,10,Females,Pneumonia and influenza,"High 95% confidence interval, mortality",v2007578,2.3.12.3,16.4
1996,Newfoundland and Labrador,10,Females,"Bronchitis, emphysema and asthma",Mortality,v2007579,2.3.13.1,2.6
1996,Newfoundland and Labrador,10,Females,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2007580,2.3.13.2,1.5
1996,Newfoundland and Labrador,10,Females,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2007581,2.3.13.3,3.6
1996,Newfoundland and Labrador,10,Females,All other respiratory diseases,Mortality,v2007582,2.3.14.1,19.4
1996,Newfoundland and Labrador,10,Females,All other respiratory diseases,"Low 95% confidence interval, mortality",v2007583,2.3.14.2,16.5
1996,Newfoundland and Labrador,10,Females,All other respiratory diseases,"High 95% confidence interval, mortality",v2007584,2.3.14.3,22.2
1996,Newfoundland and Labrador,10,Females,Unintentional injuries,Mortality,v2007585,2.3.15.1,12.6
1996,Newfoundland and Labrador,10,Females,Unintentional injuries,"Low 95% confidence interval, mortality",v2007586,2.3.15.2,10.3
1996,Newfoundland and Labrador,10,Females,Unintentional injuries,"High 95% confidence interval, mortality",v2007587,2.3.15.3,14.9
1996,Newfoundland and Labrador,10,Females,Suicides and self-inflicted injuries,Mortality,v2007588,2.3.16.1,2.1
1996,Newfoundland and Labrador,10,Females,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2007589,2.3.16.2,1.1
1996,Newfoundland and Labrador,10,Females,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2007590,2.3.16.3,3.0
1996,Newfoundland and Labrador,10,Females,Human immunodeficiency virus (HIV) infection,Mortality,v2007591,2.3.17.1,0 s
1996,Newfoundland and Labrador,10,Females,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2007592,2.3.17.2,0 s
1996,Newfoundland and Labrador,10,Females,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2007593,2.3.17.3,0 s
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Total, all causes of death",Mortality,v2007594,3.1.1.1,690.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Total, all causes of death","Low 95% confidence interval, mortality",v2007595,3.1.1.2,669.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Total, all causes of death","High 95% confidence interval, mortality",v2007596,3.1.1.3,712.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All malignant neoplasms (cancers),Mortality,v2007597,3.1.2.1,186.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All malignant neoplasms (cancers),"Low 95% confidence interval, mortality",v2007598,3.1.2.2,175.5
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All malignant neoplasms (cancers),"High 95% confidence interval, mortality",v2007599,3.1.2.3,198.4
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Colorectal cancer,Mortality,v2007600,3.1.3.1,18.2
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Colorectal cancer,"Low 95% confidence interval, mortality",v2007601,3.1.3.2,14.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Colorectal cancer,"High 95% confidence interval, mortality",v2007602,3.1.3.3,21.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Lung cancer,Mortality,v2007603,3.1.4.1,50.1
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Lung cancer,"Low 95% confidence interval, mortality",v2007604,3.1.4.2,44.1
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Lung cancer,"High 95% confidence interval, mortality",v2007605,3.1.4.3,56.1
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Female breast cancer,Mortality,v2007606,3.1.5.1,16.4
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Female breast cancer,"Low 95% confidence interval, mortality",v2007607,3.1.5.2,13.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Female breast cancer,"High 95% confidence interval, mortality",v2007608,3.1.5.3,19.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Prostate cancer,Mortality,v2007609,3.1.6.1,9.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Prostate cancer,"Low 95% confidence interval, mortality",v2007610,3.1.6.2,7.2
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Prostate cancer,"High 95% confidence interval, mortality",v2007611,3.1.6.3,12.5
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Circulatory diseases,Mortality,v2007612,3.1.7.1,288.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Circulatory diseases,"Low 95% confidence interval, mortality",v2007613,3.1.7.2,275.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Circulatory diseases,"High 95% confidence interval, mortality",v2007614,3.1.7.3,302.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Ischaemic heart diseases,Mortality,v2007615,3.1.8.1,157.2
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Ischaemic heart diseases,"Low 95% confidence interval, mortality",v2007616,3.1.8.2,146.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Ischaemic heart diseases,"High 95% confidence interval, mortality",v2007617,3.1.8.3,167.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other circulatory diseases,Mortality,v2007618,3.1.9.1,72.5
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other circulatory diseases,"Low 95% confidence interval, mortality",v2007619,3.1.9.2,65.4
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other circulatory diseases,"High 95% confidence interval, mortality",v2007620,3.1.9.3,79.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Cerebrovascular diseases,Mortality,v2007621,3.1.10.1,59.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Cerebrovascular diseases,"Low 95% confidence interval, mortality",v2007622,3.1.10.2,52.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Cerebrovascular diseases,"High 95% confidence interval, mortality",v2007623,3.1.10.3,65.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),Mortality,v2007624,3.1.11.1,54.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"Low 95% confidence interval, mortality",v2007625,3.1.11.2,48.7
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Respiratory diseases (excluding infectious and parasitic diseases),"High 95% confidence interval, mortality",v2007626,3.1.11.3,61.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Pneumonia and influenza,Mortality,v2007627,3.1.12.1,20.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Pneumonia and influenza,"Low 95% confidence interval, mortality",v2007628,3.1.12.2,16.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Pneumonia and influenza,"High 95% confidence interval, mortality",v2007629,3.1.12.3,24.1
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Bronchitis, emphysema and asthma",Mortality,v2007630,3.1.13.1,4.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Bronchitis, emphysema and asthma","Low 95% confidence interval, mortality",v2007631,3.1.13.2,2.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,"Bronchitis, emphysema and asthma","High 95% confidence interval, mortality",v2007632,3.1.13.3,6.4
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other respiratory diseases,Mortality,v2007633,3.1.14.1,29.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other respiratory diseases,"Low 95% confidence interval, mortality",v2007634,3.1.14.2,25.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,All other respiratory diseases,"High 95% confidence interval, mortality",v2007635,3.1.14.3,34.5
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Unintentional injuries,Mortality,v2007636,3.1.15.1,16.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Unintentional injuries,"Low 95% confidence interval, mortality",v2007637,3.1.15.2,12.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Unintentional injuries,"High 95% confidence interval, mortality",v2007638,3.1.15.3,19.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Suicides and self-inflicted injuries,Mortality,v2007639,3.1.16.1,7.6
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Suicides and self-inflicted injuries,"Low 95% confidence interval, mortality",v2007640,3.1.16.2,5.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Suicides and self-inflicted injuries,"High 95% confidence interval, mortality",v2007641,3.1.16.3,9.9
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Human immunodeficiency virus (HIV) infection,Mortality,v2007642,3.1.17.1,2.0
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Human immunodeficiency virus (HIV) infection,"Low 95% confidence interval, mortality",v2007643,3.1.17.2,0.8
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Both sexes,Human immunodeficiency virus (HIV) infection,"High 95% confidence interval, mortality",v2007644,3.1.17.3,3.1
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Males,"Total, all causes of death",Mortality,v2007645,3.2.1.1,891.3
1996,"Health and Community Services St. John's Region, Newfoundland and Labrador",1001,Males,"Total, all causes of death","Low 95% confidence interval, mortality",v2007646,3.2.1.2,853.0
